notice_date,reason,company,address,phone,business_type,affected,total_employees,layoff_date,dislocation,union,classification
2/1/2018,Plant Closing,Fluor,"2455 South Road Poughkeepsie, NY 12601",(303) 250-8977,Construction project management,85,85,"The employee separations are expected to commence during the 14-day period starting on May 2, 2018.",Relocation,The affected workers are not represented by a union.,Plant Closing
1/26/2018,Plant Closing,"Toys R Us- Delaware, Inc. dba Babies R Us (Store #6411 Yonkers)","2700 Central Park Avenue Yonkers, NY 10710",(973) 617-4575,Retail,49,49,"Employees will be separated from the Company effective April 26, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
1/26/2018,Plant Closing,"Toys R Us- Delaware, Inc. dba Babies R Us (Store #6357 Westbury)","1350 Corporate Drive Westbury, NY 11590",(973) 617-4575,Retail,54,54,"Employees will be separated from the Company effective April 26, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
1/26/2018,Plant Closing,"Toys R Us- Delaware, Inc. dba Babies R Us (Store #6389 College Point)","139-19 20th Avenue College Point, NY 11356",(973) 617-4575,Retail,51,51,"Employees will be separated from the Company effective April 26, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
1/26/2018,Plant Closing,"Toys R Us- Delaware, Inc. dba Babies R Us (Store #6538 New York)","24-30 Union Square E. New York, NY 10003",(973) 617-4575,Retail,75,75,"Employees will be separated from the Company effective April 26, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
1/26/2018,Plant Closing,"Toys R Us- Delaware, Inc. dba Toys R Us and Babies R Us (Store #6333 Queens)","66-26 Metropolitan Avenue Queens, NY 11379",(973) 617-4575,Retail,60,60,"Employees will be separated from the Company effective April 26, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
1/25/2018,Plant Closing,"EngenderHealth, Inc.","440 Ninth Avenue New York, NY 10001",(602) 257-5234,Family planning center,45,45,4/30/2018,Relocation,"Office of Professional Employees International Union, AFL-CIO, Local 153",Plant Closing
11/2/2017,Plant Unit Closure,"Shake-N-Go Fashion, Inc. (Quality Control & Warehouse Operations)","85 Harbor Road Port Washington, NY 11050",(516) 944-7777,Design and manufacture human and synthetic hair products.,97,227,"The affected employees within the Quality Control & Warehouse Operations are scheduled to be permanently laid off between March 29, 2018 and April 30, 2018. The sales dept. will remain on site at the NY facility.",Operations,The affected workers are not represented by a union.,Plant Unit Closure
6/28/2017,Plant Closing,Courtyard by Marriott LaGuardia Hotel,"90-10 Grand Central Parkway East Elmhurst, NY 11368",(718) 308-4803,Hotel,140,140,"The closure of the hotel and permanent layoff of all employees is being extended from January 28, 2018 until on or about February 11, 2018.",Economic,"New York Hotel & Motel Trades Council, AFL-CIO",Plant Closing
1/23/2018,Plant Layoff,Sterling National Bank,"500 Seventh Avenue New York, NY 10018",(516) 327-7624,Financial Institution,6,119,"The employee separations will occur in stages, with the first stage expected to commence during the 14-day period starting on April 22, 2018. Additional stages will commence during the 14-day period starting on May 31, 2018, June 29, 2018, July 31, 2018, August 31, 2018, September 28, 2018, November 30, 2018 and December 31, 2018.",Acquisition/Sale,The affected workers are not represented by a union.,Plant Layoff
1/12/2018,Plant Closing,St. Giles New York - The Court Hotel,"130 East 39th Street New York, NY 10016",(212) 245-8100,Hotel services,72,72,4/12/2018,Economic,"New York Hotel & Motel UNITE HERE Trades Council, AFL-CIO, Local 6",Plant Closing
1/22/2018,Plant Unit Closing,"Union Beer Distributors, LLC (Warehouse and Distribution Units)","1213 Grand Street Brooklyn, NY 11211",(718) 497-2407,Independent brewing company,233,440,"Separations will occur during the two-week period beginning on April 22, 2018.",Relocation,Teamsters Local 812,Plant Unit Closing
9/27/2017,Plant Closing,"Shiel Holdings, LLC (Shiel  Medical Laboratory (a division of Fresenius Medical Care, NA)"," Brooklyn Navy Yard, Building  292  63 Flushing Avenue  Brooklyn, NY 11205",(201) 767-7070 Ext. 5845,Medical Laboratory,239,239,"12/31/2017  
(Separation for one  affected worker postponed from January 31, 2018 to March 31, 2018.)",Economic,The affected  workers are not represented by a Union.,Plant Closing
1/22/2018,Plant Closing,Sterling National Bank,"490 Hempstead Turnpike West Hempstead, NY 11797",(516) 327-7624,Financial Institution,1,6,"The employee separations will occur in stages, with this stage expected to commence during the 14-day period starting on April 24, 2018. Other stages may commence throughout the remainder of 2018.",Acquisition/Sale,The affected workers are not represented by a union.,Plant Closing
1/18/2018,Plant Closing,Restaurant Associates (ABC Disney),"47 West 66th Street New York, NY 10023",(646) 467-3605,Food Services,50,50,2/9/2018,Contract Loss/End,"UNITE HERE, Local 100",Plant Closing
1/19/2018,Plant Closing,Liberty Coca-Cola Beverages,"59-02 Borden Avenue Maspeth, NY 11313",(914) 450-3084,Soft drink bottling company,115,115,"Separations will occur on or about April 30, 2018.",Economic,Teamsters Local 812,Plant Closing
1/15/2018,Plant Closing,"Sykes Enterprises, Incorporated (Amherst)"," 251 John James Audubon Pkwy  Amherst, NY 14228",(701) 425-7794,Customer contact management solutions and services,89,89,3/31/2018,Economic,The affected workers are not represented by a union.,Plant Closing
1/11/2018,Plant Closing,"Rodale Payroll, LLC, a subsidiary of Hearst Magazines, Inc.","733 Third Avenue New York, NY 10017",(212) 649-2065,"Media, information and services companies.",55,200,1/12/2018,Relocation,The affected workers are not represented by a union.,Plant Closing
1/22/2018,Plant Closing,Jabil Inc.," 2455 South Road, Bldg 002-2, Core Office 1  Poughkeepsie, NY 12601",(901) 202-7440,Global manufacturing services company.,83,83,"Termination dates have been extended for three employees from April 24, 2018 and May 7, 2018 to September 6, 2019, September 27, 2019, and December 13, 2019 or the 14-day period commencing on that date.",Economic,The affected workers are not represented by a union.,Plant Closing
1/17/2018,Plant Closing,Barrier Free Living,"270 East 2nd Street New York, NY 10009",(212) 677-6668,Transitional Housing program,36,56,4/6/2018,Construction,The affected workers are not represented by a union.,Plant Closing
6/28/2017,Plant Closing,Courtyard by Marriott LaGuardia Hotel,"90-10 Grand Central Parkway East Elmhurst, NY 11368",(718) 308-4803,Hotel,140,140,"The closure of the hotel and permanent layoff of all employees is being extended from January 14, 2018 until on or about January 28, 2018.",Economic,"New York Hotel & Motel Trades Council, AFL-CIO",Plant Closing
1/11/2018,Plant Closing,"Conduent Education Services, LLC","501 Bleecker St. Utica, NY 13501",(915) 775-3069,Education Services,33,-----,4/13/2018,Restructuring,The affected workers are not represented by a union.,Plant Closing
1/12/2018,Plant Closing,"Pfizer, Inc.","64 Maple Street Rouses Point, NY 12979",(212) 733-2110,Pharmaceuticals (production),8,107,4/13/2018,Economic,International Chemical Workers Local 95c,Plant Closing
12/22/2017,Plant Closing,"Black Lexington Group, LLC","146 East 44th Street New York, NY 10174",(212) 768-9292 Ext,UBS Financial Services Team,101,237,12/22/2017,Economic,The affected workers are not represented by a union.,Plant Closing
1/12/2018,Plant Closing,"Osmose Utilities Services, Inc.","5703 Enterprise Parkway #B East Syracuse, NY 13057",(770) 632-6796,"Delivers a variety of data and inspection, maintenance and repair services.",101,101,4/30/2018,Relocation,The affected workers are not represented by a union.,Plant Closing
1/11/2018,Plant Closing,Sam's Club (#6526),"720 Fairmount Ave Jamestown, NY 14701",(479) 402-5078,Wholesale retail store,114,114,"The Club will close to the public on January 26, 2018. All hourly employees at this facility will be terminated effective April 13, 2018. All management employees at the facility will be terminated on May 11, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
1/11/2018,Plant Closing,Sam's Club (#8178),"700 Elmridge Center Dr Rochester, NY 14626",(479) 402-5078,Wholesale retail store,144,144,"The Club will close to the public on January 26, 2018. All hourly employees at this facility will be terminated effective April 13, 2018. All management employees at the facility will be terminated on May 11, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
1/11/2018,Plant Closing,Sam's Club (#8179),"1600 Marketplace Drive Rochester, NY 14623",(479) 402-5078,Wholesale retail store,148,148,"The Club will close to the public on January 26, 2018. All hourly employees at this facility will be terminated effective April 13, 2018. All management employees at the facility will be terminated on May 11, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
1/11/2018,Plant Closing,Sam's Club (#8171),"2649 Erie Blvd E Syracuse, NY 13224",(479) 402-5078,Wholesale retail store,151,151,"The Club will close to the public on January 26, 2018. All hourly employees at this facility will be terminated effective April 13, 2018. All management employees at the facility will be terminated on May 11, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
1/9/2018,Plant Layoff,"ArroHealth, LLC","49 Wireless Boulevard, Suite 140 Hauppauge, NY 11778",(770) 360-1894,Research & investing information,42,42,4/9/2018,Economic,The affected workers are not represented by a union.,Plant Layoff
9/29/2017,Plant Closing,Lindy's Restaurant (52nd 8th Operating Inc.),"825 7th Avenue New York, NY 10019",(917) 836-1250,Restaurant,26,26,"The layoffs have been extended from February 7, 2018 or 14-day period thereafter to March 4, 2018 or 14-day period thereafter.",Economic,UNITE Here Local 100,Plant Closing
9/11/2017,Plant Layoff,"DynaServ Industries, Inc.","5830 64th Street Maspeth, NY 11378",(718) 416-0252 Ext,Specialized Services,85,122,"Four employees’ separations extended from the 14-day period starting on December 11, 2017 to the 14-day period starting on January 12, 2018.",Contract Loss/End,IBEW Local 3,Plant Layoff
1/9/2018,Plant Closing,Sterling National Bank,"269 Middle Country Road Coram, NY 11727",(516) 327-7624,Banking Services,1,5,4/9/2018,Acquisition/Sale,The affected workers are not represented by a union.,Plant Closing
1/4/2018,Plant Closing,Sears Full Line Store (#02353),"1300 Ulster Avenue Kingston, NY 12401",(706) 342-6970,Retail Store,42,42,"Terminations will occur during the fourteen (14) day period beginning April 8th, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
1/4/2018,Plant Closing,Kmart Corporation (Store #7044),"57 Centre Drive Plattsburgh, NY 12901",(630) 364-9036,Retail,67,67,"Separations are expected to occur on April 08, 2018, or during the 14-day period commencing on that date.",Economic,The affected workers are not represented by a union.,Plant Closing
1/5/2018,Plant Closing,First Data Remitco,"1150 South Avenue Staten Island, NY 10314",(402) 777-3708,Payment processing,64,64,"The expected date of the first employment separation is April 21, 2018, with a projected end date of September 30, 2018 for employment separations.",Economic,The affected workers are not represented by a union.,Plant Closing
1/4/2018,Plant Closing,Sears Full Line Store (#01264),"195 N Broadway Hicksville, NY 11801",(201) 509-0060,Retail Store,179,179,"Terminations will occur during the fourteen (14) day period beginning April 8th, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
12/28/2017,Plant Closing,"Blue Ridge Capital, L.L.C.","660 Madison Avenue New York, NY 10065",(212) 446-6294,Real estate investment company,17,55,3/31/2018,Economic,The affected workers are not represented by a union.,Plant Closing
1/2/2018,Plant Layoff,"Homer Logistics, Inc.","335 Madison Avenue New York, NY 10017",(646) 846-4245,Provides delivery service to local businesses and their customers,32,284,4/2/2018,Economic,The affected workers are not represented by a union.,Plant Layoff
1/2/2018,Plant Layoff,Eastman Kodak Company (Kodak Office),"343 State Street Rochester, NY 14650",(585) 724-7080,Photographic equipment and Supplies,2,-----,4/1/2018,Economic,The affected workers are not represented by a union.,Plant Layoff
1/3/2018,Plant Closing,"Dominican Sisters Family Health Service, Inc. dba ArchCare at Home","3237 Route 112, Building 6 Medford, NY 11763",(646) 633-4422,Providing home healthcare,93,93,"Terminations will occur during the 14 day period of April 3 - April 16, 2018.",Economic,The affected workers are not represented by a union.,Plant Closing
1/2/2018,Plant Closing,"G.A.F. Seelig, Inc.","5905 52nd Avenue Woodside, NY 11377",(718) 899-5000,Distributing fine food products,81,81,3/10/2018,Acquisition/Sale,"International Brotherhood of Teamster, Local 553",Plant Closing
12/28/2017,Plant Closing,ASM Research,"222 Richmond Avenue Batavia, NY 14020",(703) 645-0420,Information solutions integrator and provider of innovative technology solutions,36,36,3/27/2018,Contract Loss/End,The affected workers are not represented by a union.,Plant Closing
12/29/2017,Plant Unit Closing,"Citizen Watch Company of America, Inc. (Warehouse & Distribution Operating Units)","1 Bulova Avenue Woodside, NY 11377",(212) 497-9795,Warehousing/Distribution and after sales service,59,-----,"Employment separations are expected to commence on or about March 29, 2018 or within 14 days thereafter.",Economic,Independent Production Maintenance and Service Employees Union,Plant Unit Closing
9/27/2017,Plant Closing,"Shiel Holdings, LLC (Shiel Medical Laboratory (a division of Fresenius Medical Care, NA)"," Brooklyn Navy Yard, Building 292  63 Flushing Avenue  Brooklyn, NY 11205",(201) 767-7070 Ext. 5845,Medical Laboratory,239,239,"12/31/2017 
(Separations for an additional five affected workers postponed from December 31, 2017 to January 31, 2018.)",Economic,The affected workers are not represented by a Union.,Plant Closing
1/2/2018,Plant Closing,"Pfizer, Inc.","64 Maple Street Rouses Point, NY 12979",(212) 733-2110,Pharmaceuticals (production),13,108,3/30/2018,Economic,International Chemical Workers Local 95c,Plant Closing
